0	5	外形外观：颜值很高 手感不错 质感很好 看着很舒服 屏幕音效：曲面屏 高大上 音效可以 没有齐刘海 屏幕颜色鲜艳  拍照效果：高清** 很清晰 超广角拍摄 拍照视频都不会抖动  运行速度：运行流畅不卡顿 比苹果手机好  待机时间：待机时间很长 其他特色：手感超级好 颜值担当
1	5	6号预定，8号10点08分付尾款，9号早上8.30到京东配送站，直接过去取了。回来开箱，因为第一次用华为手机，还是比较震撼的，全曲面看的是真心舒服，深海蓝颜色也比较喜欢，然后功能方面还没来得及研究就来评价了，先说这么多，后期再追评。
2	5	外形外观：很漂亮手感摸起来也很好 屏幕音效：屏幕用起来很方便，音效也很好 拍照效果：拍照很清晰 运行速度：贼快 待机时间：很长
3	5	其他特色：这里必须为物流和快递小哥点赞，从下单到收货前后15小时，我网购以来最快的一次。快递小哥在我不方便取货时还给送到楼上，给你们点赞。 外形外观：非常漂亮，姑娘的高考礼物，颜色超级好看，姑娘喜欢的不得了。 屏幕音效：屏显效果好，清晰度极高，画面颜色靓丽。 拍照效果：拍照效果就不用说了，P40PRO的强项就是拍照功能，50倍变焦情况下依然很清晰。 运行速度：麒麟的芯片运行相当快，支持华为就对了。 待机时间：待机时间还可以吧，没做具体测试。
4	5	物流超快，今天早上下单，下午就收到了。开箱感觉很惊艳。稍稍试用，反应很快，比我正在用的水果X快多了。外观，手感都超棒，一扫水果机的呆板风格。各种智能功能相当复杂，还需时间去学习。先试用一段时间再来追评吧。
5	5	我是从iPhoneX之后开始用华为的，从mate20保时捷，mate30pro，mate30保时捷版。一个月之前想再试试iPhone，就换了iPhone 11 Pro Max。但是总感觉用习惯了华为（安卓机）之后用iPhone很难受。不管是充电速度，系统的开放程度，还有自带功能的便利性。正好p40发布了，看了陈数（发评论照片看到陈数的颜值还是想舔屏）和闪银灰的盛世美颜之后果断下手，体验了两天感觉整个人都舒服了。又找回了用mate30pro的感觉，而且90hz刷新率的屏幕用起来也更加的跟手。还有NFC的门禁卡，从此出门不用带各种钥匙了，这也是我华为换到苹果觉得使用便利性最不好的地方。网上网友一直都在吐槽p40的扬声器，从来不用外放的我表示无所谓。还有吐槽屏幕胶囊挖孔的，可能我一直用齐刘海，个人感觉还是挺好看的，比齐刘海好看多了（相比屏幕一颗摄像头的机型美观程度是要低一些）。很喜欢华为，很喜欢EMUI。以后还是会支持的。
6	5	外形外观：漂亮。 屏幕音效：佳，低音炮。 拍照效果：顶级，图真不失色。 运行速度：飞快，同时打开所有APP一点不卡。 待机时间：超长，40W快充就是快。 其他特色：手感超好，男士一只手玩转恰到好处。
7	5	外形外观：外观很漂亮，非常不错，抓手感非常舒服，设计一流，颜值高。 屏幕音效：屏幕颗粒感很明显，这是最不满意的一点。 拍照效果：40pro拍照中的战斗机，华为 P系自P20pro开始就一直是王者，这是华为的强势，我换下来的就是p20pro现在给小孩做作业用了。 运行速度：云行速度中规中矩，和水果机比有美中不足。 待机时间：我不玩游戏，作为5g手机我一直用5g网络，待机时间还是比较满意。 其他特色：这是第五个华为手机，下次换机还用华为。
8	5	外形外观：非常的漂亮，非常的惊艳！大小也正合适我！ 屏幕音效：屏幕效果自我感觉非常出色&hellip;&hellip;果然不虚传！ 拍照效果：这款应该是目前拍照最强的手机了吧！！ 运行速度：新手机嘛运行速度飞快的 希望能用两年以上吧！ 待机时间：待机时间这个有待用了一段时间再说了&hellip;&hellip; 其他特色：用实际行动支持华为而非喊喊口号！
9	5	外形外观：很喜欢 屏幕音效：不错 拍照效果：还没有用，有待拍摄 运行速度：够快 待机时间：才到手，应该可以 其他特色：很喜欢这个零度白
10	5	外形圆润，握感舒适。屏幕显示细腻，拍照功能强大，运行速度特快。充电速度太快了吧，充满正常使用一天没问题。
11	5	P40pro手感真的很好，比起上一代P30pro要顺滑多，晨曦金色好看，屏幕音效还是不错的，运行流畅，四曲面屏幕真的漂亮！值得拥有！预订本来25号到的，想不到18号就到了，比计划提前一周多！?
12	5	外形外观：本人注重性能，胶囊挖孔可以忽略，整机做工精细。冰霜银后盖非常漂亮，微耀眼，低调。手持手感舒适，压手。 屏幕音效：声音清晰，准确。有bose耳机，没有仔细辨认。 拍照效果：比不上proplus，5000万徕卡四摄50倍数字变焦镜头，加上光学防抖依然变态。夜间拍摄最为给力，好评。 运行速度：新机必须流畅，现在暂时看不出来。 待机时间：正常使用，开4G一天没问题，再加上超级快充，够够的。写评价的时间，电量已经快充满了。 其他特色：路人移除效果不错，夜间人脸识别准确快速，手势截屏非常方便。。。。。。太多，网上视频不少，不再赘述，都挺好，方便。
13	5	整体来说手机外观非常的不错。白色有一种珍珠或者是贝壳的一种色泽。整体手机设计简单大方，后方的摄像头，也是一个小长方体设计非常的好看。四曲满溢屏，显得屏幕特别的大，非常的清晰。拍照效果也非常好，整体非常流畅。非常满意的一次购物体验，很喜欢这款手机。
14	5	华为p40上手感觉不错，5G已经是华为的标配了。超大容量电池搭配40W的快充，超强续航出门再也不用带充电宝了。送男票他很喜欢。我自己换的vivoX50 Pro，主要痴迷于它的防抖夜拍黑科技，不仅防抖性卓越，暗黑场景的拍摄也是超常发挥，夜晚出行带它，分分钟出大片。两个都不错，国产真的是越来越强大了
15	5	之前用了华为mate10 pro两年了，对华为的手机已经留下来深刻的映像，确实好用，做工扎实，这回入手的P40 pro，拍照像素果然放大50倍无压力，曲屏带感，手机属于修长型，好看时尚，屏幕大方，非常喜欢，总体满分好评
