0	5	好用好用效果说话好用好用好用好用好用好用1111111111111111好用效果好给力，值得信赖可以购买好用的，非常好好用非常好，好用值得信赖值得信赖好用了一用非常好，
1	5	上一个耳机刚丢了，我想还是买的一样的吧！习惯了这一款黑色的耳机。快递很快，晚上下单第二天中午送到。
2	5	耳机质感很好，用料扎实，音质在同等价位算上等了，耳塞设计非常好，入耳式耳机舒适，如果戴错左右，耳机会自动滑出，这个设计真是太好了。外音小，内音浑厚，耳机线手感舒适，耳塞套柔软。物流派送速度很快，总之是非常满意的一次购物了！
3	5	价格便宜，听起来还可以，打游戏看电影使用很不错，听音乐也可以，就是听个响，小米耳机性价比很高，买了几个了，晚上趴被窝看电影使用很不错，佩戴起来很舒适的，以后还会买，第一个用了一年多，又买一个，主要用来看电影&hellip;&hellip;
4	5	做工质感：这个价格，这个做工还是很不错的，质感也不错，对的起这个价格 音质音效：音质还是不错的，音效也好，没有杂音，没有电流声，非常棒 舒适度：入耳式很舒服，很喜欢，还给了两副耳塞，很满意 续航能力：这个续航没有，又不是充电的 其他特色：小米耳机，好用至极。
5	5	做工质感：小米做工没得说，线很好，颜值很高。 音质音效：特意买来听歌用，音量很好，音质不错，隔音不错，一个人安静听歌简直太爽。 舒适度：根据人耳设计的耳塞，很贴合戴着戴久也不痛。 其他特色：小米我觉得不管是手机还是小小的耳机，都很注重细节（送了耳机上的塑料的耳塞），掉了或者永久后都可以换。
6	5	这款小米的耳机真的很不错，音质特别的好，用起来更方便，尤其是我跑步的时候用起来很舒服，低音很棒，入耳的材质也特别舒服，异物感很是特别强烈，线也很长，价格也不是更贵，性价比真的很高，物流速度快，点一个大大的赞
7	5	小米的耳机感觉颜值还是可以的，上次我就已经买了一个黑色的，结果因为妈妈要用拿去了，所以我现在又买了一个银色的。看上去银色的更好，所以我这次换了。音质都是很好的，搭配小米笔记本很有感觉。但事实上我耳朵听力不好，左耳失聪，所以我从来也没体验到立体声环绕的感觉，这是我这辈子的遗憾了，不能听更美妙的声音了。我买了小米手机，耳机，笔记本，蓝牙耳机，很多很多的小米产品，感觉非常好。非常好性价比高，用着舒心。太好呀用了了呀
8	5	这款耳机，音质很棒，买了很多种了，就小米的这个听着舒服，音质干净纯净，还是入耳式，之前用的是普通插孔的，然后换了手机后，普通的用不了了，就用这种TPC的，音质同样超棒，主要是售后，耳机坏了还能换新，用的放心。
9	5	京东物流很快，质量很好，非常棒，非常好，非常合适，小米耳机很棒，买了好几次了，用了很久都很好，音质很好，物流很快，质量很好，物流很速度，当天下单当天就到了，真的很好，真的很快，真的合适，还会一直京东购wide，
10	5	主要买来晚上睡觉戴戴，性价比极高，之前也买过不少这个价位的耳机，小米可以说是做工最好的了，没有之一，入耳也很舒服，久戴也不累。 音质来说也没有瑕疵，中规中矩 小米家的产品还是有他一贯的特色的，在性价比方面一直都做的非常出色
11	5	现在京东送货非常快，当天就可以送到货，比以前更上了一层楼，小哥亲自送上楼，小米的耳机质量很不错，之前就用的它的牌子，现在需要用来买了一个，音质比较突出，中音和高音部分，低音部分暂时还没有测试，样子也很美观整洁可以，测试来电，声音也很清晰
12	5	做工质感：小米耳机做工很好，质感良好。小米出品，值得信赖！ 音质音效：音质很不错，音效较好。虽然比较低端，但是可以满足基本的音质音效需要！ 舒适度：很舒服，贴合耳朵，长时间佩戴也没有太多不舒服！ 续航能力：由于是有线耳机，所以理论上无限续航！ 其他特色：这是买的第三个小米耳机了，都是非常好。
