0	3	这也叫满溢屏？上下这么粗的边框&hellip;&hellip;
1	3	手机一百分，京东物流0分
2	3	一般！充电的时候特别热！拍照还可以！
3	3	镜头吐出来太多了，其他还好
4	3	拍照效果：也没宣传的那么好....
5	3	运行速度：还是偶尔卡顿 其他特色：电池没有mate耐用
6	3	买完第二天就免费分期，真的是呵呵&rarr;_&rarr;
7	3	挺好，除了待电量不行
8	3	感觉也没有网上评价的功能多么多，多么好！
9	3	手机没膜，自己要贴
10	3	其他特色：装上以后屏幕两边有痕迹。外观挺好看。
11	3	很容易发热，玩一会就很烫 其他都还不错
12	3	买6488元的手机只送了三百多京豆，开玩笑吧！
13	3	扎心了，老铁！
14	3	赠品就手机和碎屏险还可以，其他的赠品就是摆设，影响好感度
15	3	唉:-(
16	3	屏幕音效：喜提周冬雨还行
17	3	就那样吧
18	3	还行吧
19	3	运行速度：不快
20	3	外形外观：除了万恶的曲面屏，其他还行。
21	3	还行吧，给三颗星
22	3	打三分是因为第一次买出现质量问题，还好售后换了一部新的
23	3	就打一把吃鸡烫的要死。
24	3	外形真的是很丑，又窄又长，真的够了
25	3	系统优化有待提升，还有很多问题
26	3	支持国产支持华为，没想到六千多的手机，居然能烫死人
27	3	运行速度：一般 待机时间：一般 外形外观：一般 屏幕音效：还可以
28	3	运行速度：卡
29	3	华为p20pro手机，价格比较的贵，但是它的品质确实是不错只是运输途中外包装壳已经外包装壳已经被快递弄破了好几个洞是否对手机影响现在还不去希望京东商城提高运输和物流的服务品质保障手机这种商品到消费者的手。
30	3	拍照效果：普通拍照效果一般，拍景色美颜太厉害。
31	3	外形外观：买这个看重是功能，反感曲面屏。
32	3	充电速度还行  但电池并没有期待中的那么耐用
33	3	我不想说啥！还能说啥！国产的！自己选的！往后咋样你猜！6000多呀！
34	3	就一个手机加个充电器，抠到家了，至少也该有个钢化膜吧？?
35	3	拍照效果：拍照效果很一般，真的让人失望 运行速度：挺快的
36	3	屏幕音效：屏幕是真的拉夸 外形外观：前置双摄属实沙笔
37	3	运行速度：挺快 拍照效果：还行 待机时间：耗电有点快
38	3	外形外观：不美观，前置摄像头在屏幕上很突兀。 拍照效果：50倍放大有点虚。        其他特色：对不起这价格啊。
39	3	外形外观：好看 拍照效果：好看 待机时间：待机时间挺短的，半天时间。真假不知道。
40	3	外形外观：还行 屏幕音效：还行 拍照效果：可以 运行速度：还好 待机时间：一班 其他特色：以后再说
41	3	六千多手机感觉就那样吧！发烫的烫的可以摊鸡蛋了
42	3	个人感觉，先说明这是个人感觉，一般
43	3	手机屏幕不好，和三星屏幕相差甚远，拍照不错，价格好高，阻碍了大批爱国人士购买。
44	3	运行速度：一般 外形外观：一般 屏幕音效：一般 待机时间：一般 拍照效果：一般 其他特色：一般
45	3	还行吧！不如11好
46	3	手感还是不错的，就是会发热，电池有点不够用?其他的自己体验吧&hellip;&hellip;
47	3	待机时间：比p30pro短很多 拍照效果：还是可以 运行速度：无缘无故发热，搞不清楚什么原因
48	3	快递员杨旭方非常好，非常敬业，送货速度非常快，每次打电话沟通联系。但是我要抱怨的是JD的服务，说好了18号发货的。给我弄到20号才发货，非常不满意。
49	3	体验一般，用过几款华为手机，和P10比较除外观有变化，其他没有一项革命性创新，下次更换手机可能会选择别的品牌。
50	3	里面全是新功能，要想学会还得段时间，对手机的外观不是很满意，7000多买款新手机连个礼品也没有挺失望的 外形外观：不是很喜欢这款手机的外观
51	3	待机时间：待机时间是真的。 拍照效果：高倍情况下有些差。 外形外观：外观整体之类的，感觉非常好。
52	3	拍照是还好  但是整体操作方便性差了  同事外放声音刺耳
53	3	感觉还行，不支持常规TF内存卡，无线充也没有，不爽
54	3	待机时间一般般，外形好看，运行速度也不快，话这个价钱买个这手机不值 。
55	3	外形外观：好看 运行速度：还不错 待机时间：电量消耗相对来说耗电快，正常使用也要一天充一到二次电 其他的功能慢慢挖掘
56	3	外形外观：外观设计还挺好看的 屏幕音效：单扬声器太次 不如mate30pro单扬声器+屏幕音效来的好 拍照效果：普通人分辨不出来跟mate30pro差不多
57	3	发热严重啊&hellip;
58	3	手机还可以，就是电池不不耐用，跟我用了4年的7P的耐电量差不多
59	3	屏幕音效：还可以 拍照效果：还好 外形外观：还好 运行速度：有点卡 待机时间：还好一天够用 其他特色：待发现
