0	1	售后服务：发票十天了还没收到
1	1	包装都裂了一大半
2	1	新电脑风扇有问题，退货
3	1	一个月不到，今天就开不了机了，等维修中。
4	1	卡的不要不要的
5	1	莫名其妙的出现网络连接不上
6	1	连鼠标垫都不带，够抠的
7	1	用了一个月只死过一次机
8	1	刚到货，直接蓝屏，请问这个是什么问题？
9	1	买了十多天就又降价了，而且还没发申请价格保护。
10	1	买的新电脑下载酷狗音乐，为啥出来的登录界面有别人的账号？
11	1	还行，就是电价小小的鼠标垫都不送一个
12	1	用了一个月就开始卡了，真是醉了
13	1	显示器有质量问题
14	1	这叫ips屏幕显示器？这叫欺诈
15	1	不能加装硬盘，不能安装软件
16	1	给个一星   有人出来处理下发票问题吗  发票到底是开了没有  为何不寄出来
17	1	不到半个月，越用越卡，烂机
18	1	产品包装、送货速度及配送服务都不错。因电脑尚未使用，暂不评价。
19	1	售后服务：显示器是坏的，会闪屏。真倒霉
20	1	画图都卡 帮朋友买的 尴尬了
21	1	莫名奇妙出现无法连接网络
22	1	十几天自动断电，无法开机。不建议购买
23	1	性能配置：机箱一直有异响，只能更换。
24	1	提示京东会员优惠60元，开了会员就没有优惠，隔天就降价
25	1	联想，还是以前的联想吗？尴尬局面，唉。。。。。。唉╯﹏╰
26	1	售后服务：联系这么久都不给开票，
27	1	主机声音有点大，经常蓝屏！！！
28	1	京东购物那么多回，头一回等待这么久，有点儿不靠谱。。。。。。
29	1	键盘Z链打不出来，商家不换，千万别买他家的，
30	1	没有实体店的服务好啊，毛病还多，价钱还高
31	1	不知道是不是翻新机和组装的，竟然会是这个样子的
32	1	主机卡的要死
33	1	第二次打开居然主机停机了，什么反应都没有，大品牌也信不过
34	1	东西坏了，拒绝更换，自此无爱
35	1	第四天系统崩了，联系售后也联系不上，
36	1	这才几天就蓝屏
37	1	售后服务：快递取件出现单号问题，造成不能退货让客户自己负责
38	1	显示器有划痕，还要开箱的证据，客服说没有证据返场也不会退。
39	1	不给安装，价格还行。
40	1	没有鼠标垫！不人性化！不满意！
41	1	显示器坏的，雾化，红边，灰线，模糊。
42	1	昨天买的今天就优惠了300元电脑@了又不能退这回真郁闷了-------------
43	1	刚买的电脑，实际使用没有24小时，就出现速度比蜗牛还慢
44	1	买来一个星期就开不了机，只有售前没有售后，过分！
45	1	性价比不符合，价格太高，机器有点卡，建议不要够买
46	1	家庭版本用不了，还要花钱买后续服务，大家别上当了，
47	1	刚买几天了就降价，差！！！
48	1	有时候自动关机，系统简配，内存偏小，感觉不值这个价，联想坑货。
49	1	主机使用没有异常，OK
50	1	希望大家不要购买老是丢系统文件硬件问题 下载文件丢文件
51	1	第一次邮来是用过的，被人@过的电脑。页面写明@过的不能退货，为什么还要重新售卖。
52	1	烂
53	1	打开个360都会卡
54	1	买后就有问题，每次开关机后，wifi丢失。
55	1	买了一个星期，下载几个软件就卡死。强烈要求退货。不想多说
56	1	刚刚用了14天，坏了，主机不通电，维修中！
57	1	office 竟然没有激活
58	1	买了就降价
59	1	买完就降价
60	1	用了9天就坏了，
61	1	#公司#给老子一个残次品支架和屏幕都**不配套#
62	1	买完就降价
63	1	才用两天就给我来个死机？？这是7000的电脑吗？
64	1	首次开机，两个多小时了，一直在登陆界面，不断的自动重复，无法正常使用，已退。
65	1	采用两周，黑屏白屏十几次了，不知道这是什么系统～
66	1	有鼠标却没鼠标垫，买品牌就是买服务，不然我还不如买个组装机
67	1	辣鸡联想，看这价格定位，水分有多大，配置更高，价格更低，天天降价
68	1	性能马马虎虎，以后不会买联想的牌子了，用起来各种不舒服
69	1	要退货了， 8000的电脑音响不能用。 客服工程师直接建议我退货了。
70	1	商品与实物不符，售后第三天事情还解决不掉，下一步举报
71	1	性能配置：居然把配置搞错了，我下的订单是我256SSD,送来的确是128SSD
72	1	老是死机黑屏
73	1	1显示器没有膜，2电脑只有一个D盘，3不能外放4售后是机器人
74	1	为什么不把office的产品密钥直接给我们呀？包装盒到处都找不到！试用三个月值700多大洋吗？！
75	1	第一天刚买的不到两小时，就不能开机，是我买的倒霉吗，还好退货比较及时，现在换个惠普试试，但愿运气会好一点，期待着
76	1	不是我想象中的，键盘垫子也不送，这么多钱不值得
77	1	安装cad软件装不上，最后电脑卡死了，不知道为啥，系统不够稳定呀
78	1	刚买的，开机时一直有电流声，使用过程中一直断断续续有，售后过来看，说可能要换主板，呵呵！操碎的心
79	1	总是喜欢蓝屏，系统挂了永远不恢复。只能重装系统。
80	1	购机第二天就开不了机，联系售后上门确定主板坏了，联想的品控得走点心啊。现已更换主板，观察中。。。
81	1	客服服务差，物流不送货上门'要自己提取，最终都没有人告诉我为什不送货上门'为什么要自己去取件，
82	1	今天使用的时候突然黑屏，重启几次都不行，还没有一个月
83	1	昨天拍的，今天晚上送到，物流比较给力！但是第二次开机就不能显示桌面，很郁闷郁闷，有失品牌电脑的感受
84	1	20年4月买的，里面有19年7月，8月一直到20年10月的数据。还是爱奇艺
85	1	机器箱体本身预留了9mm薄光驱安装位，前面板居然没留光驱开孔，实在是愚蠢！
86	1	一个月主板就没用了，售后拆机换主板，换完之后每次开机都要出现这个东西
87	1	评价个屁，一直问电脑没有声音，哪里开？问了一个晚上没问出来。
88	1	电脑在使用的过程中出现了好几次卡顿，有时候打开软件要等好久才反应过来，严重影响体验，其他的还可以！
89	1	秒杀价4889元买的，平时也就4899元，秒杀价便宜10元，这种噱头不好，估计宣传的质量也是噱头！
90	1	新机器坏的，换了新的，没有说明书和保卡
91	1	不好用！卡
92	1	售后联系不上    电脑开不开机
93	1	客服没人理
94	1	差? 难以接受
95	1	运行速度还是慢了。
96	1	鼠标垫都不配一个，下次慎重
97	1	售后服务：不如人意
98	1	都不上门安装的
99	1	就这**玩意！**联想
100	1	刚买又降了一佰
101	1	不小心激活了office，不然就退货
102	1	不要买，真的是闪屏，卡慢，插耳机还没声音
103	1	卡卡卡卡卡卡，这样的产品怎么没下架！
104	1	售后服务：不好用，客服不理人
105	1	不是一般的慢，有点后悔。
106	1	显示器那么快出问题，第一次见到
107	1	才用一个月不到就出问题
108	1	质量差，售后服务不完善
109	1	显示器不能向前或者向后活动 联系客服无果
110	1	异响声大，售后服务差
111	1	运行速度慢，卡顿，不能关机
112	1	连个鼠标垫子都没
113	1	售后服务：不怎么样
114	1	服务差，产品差，质量差，不讲道理
115	1	退换货少个显示器
116	1	又卡又慢，伤脑筋
117	1	千万不要买，卡死了
118	1	有时候点了没反应
119	1	性能配置：慢得和蜗牛一样 跑分评测：差差差
120	1	才5天就开不了机，这是什么鬼？
121	1	今天竟然降价了
122	1	刚买了就降价 差，卡的都不想要
123	1	一般般，还行吧！也不奢望其它
124	1	刚买的电脑，卡的要死，真怀疑自己买的是不是新机
125	1	败笔，居然主机放不了光盘，没有光盘入口
126	1	显示屏不能次日达。就不要显示次日达。
127	1	性能配置：呵呵客服，买回来不能用，售后还修不好
128	1	说好的赠一个屏幕，可是没收到货，问客服一直没回复，一直是电脑机器人回复些没用的，
129	1	放不平
130	1	售后服务：硬盘没分区，分区要另收费？第一次听说。
131	1	还没怎么用就运转不了了，后悔选择了联想，
132	1	电脑差的一比
133	1	一般化，另外OFFICE没有注册码，只能是试用！
